Date,rsi_1w,macd_pct_1w,ema_cross_1w,atr_pct_1w,ret_1,ret_5,smc_bias_1w,zone_dist_atr,at_zone,high,low,close,label,label_bars
1991-05-20,0.6248925985991836,3.101770435618352,1.0,2.7116851021050263,0.0136023208698494,-0.0176192297049562,1,0.7531980752191261,0,378.0799865722656,371.260009765625,377.489990234375,0,5
1991-05-27,0.6824028314924401,3.129037832684371,1.0,2.6715387616050656,0.0321666598096914,0.0281217670592672,1,0.1373113251966401,1,389.8500061035156,377.1199951171875,389.8299865722656,0,1
1991-06-03,0.5990441121628203,3.060499631341283,1.0,2.757104626432929,-0.0270406049208373,-0.0036041635699808,1,0.9224485111103948,0,389.80999755859375,378.760009765625,379.4299926757813,0,3
1991-06-10,0.6130429822356994,2.942677588010345,1.0,2.687500842491639,0.0075093979532843,0.0172821163954601,1,0.8730737795664926,0,382.2999877929688,374.4599914550781,382.2900085449219,0,2
1991-06-17,0.5785140454558083,2.7729662288569417,1.0,2.685120848003895,-0.0119469040913848,0.0142908696206029,1,0.7857602922833461,0,382.30999755859375,373.8699951171875,377.75,0,5
1991-06-24,0.5317004007745044,2.4848758800252724,1.0,2.725616208250822,-0.0175993548012112,-0.0169108060504576,1,0.1364126826008895,1,377.739990234375,367.9800109863281,371.1600036621094,0,5
1991-07-01,0.5491107795431731,2.2374283253273264,1.0,2.640442797110995,0.0078363960367102,-0.0412410698234388,0,0.4353374063277688,1,377.9299926757813,371.1799926757813,374.0799865722656,0,5
1991-07-08,0.5842809775678663,2.1297057237234336,1.0,2.609106321514608,0.0163592887510537,0.0021588238484522,0,0.9676326398281349,0,381.4100036621094,370.9200134277344,380.25,0,5
1991-07-15,0.6055983139511119,2.110730558360766,1.0,2.5016293520199917,0.0103863772379888,0.0050358031331567,0,0.5857412889368876,0,385.8299865722656,380.239990234375,384.2200012207031,0,5
1991-07-22,0.5790965321371164,2.0381960859473978,1.0,2.468824010333355,-0.0085996963918937,0.0083830108326479,0,0.9484844328380008,0,384.8599853515625,378.1499938964844,380.9299926757813,0,5
1991-07-29,0.6136826856513936,2.041249620673625,1.0,2.423538192263213,0.0162740702734751,0.0422564359073343,0,0.2845448109541559,1,389.55999755859375,380.4500122070313,387.1799926757813,0,3
1991-08-05,0.6131618111427621,2.0452380396273284,1.0,2.3893457883174274,-0.0001549723870848,0.0342650674835391,0,0.2951479596826324,1,391.7999877929688,384.2900085449219,387.1199951171875,0,2
1991-08-12,0.5991056450411514,2.001033531657178,1.0,2.3935232051620603,-0.0039860505253335,0.0139197282071519,0,0.4626768128913066,1,392.1199951171875,383.1600036621094,385.5799865722656,0,1
1991-08-19,0.6476287245044224,2.0688247224551315,1.0,2.5591985162110955,0.0220336630411317,0.0255670140102948,1,0.2884735360722677,1,395.3399963378906,374.0899963378906,394.1700134277344,0,3
1991-08-26,0.6542394243808957,2.1511500855175907,1.0,2.460047680245885,0.0031914394826362,0.0373581498848247,1,0.4286680780620027,1,396.8200073242188,391.7699890136719,395.4299926757813,0,2
1991-09-02,0.5939525493433888,2.102254750597005,1.0,2.509839011723181,-0.0161373661935746,0.0049467134177749,0,0.0767987515767695,1,397.6199951171875,387.3599853515625,389.1000061035156,0,5
1991-09-09,0.5467256158291303,1.9268930308965704,1.0,2.4848923558600657,-0.0142621313758874,-0.0091604455710276,0,0.65675011569932,0,389.3399963378906,382.8500061035156,383.5899963378906,0,5
1991-09-16,0.5753040260469487,1.8134607292576683,1.0,2.4040928975345346,0.0112249031109366,0.0060505080652424,0,0.2069484744765381,1,389.4200134277344,382.7699890136719,387.9200134277344,0,3
1991-09-23,0.5576403251309549,1.6880245158375484,1.0,2.3297570476377487,-0.0052209146845374,-0.0212040696604267,0,0.4393524291096734,1,389.0899963378906,384.4599914550781,385.8999938964844,0,2
1991-09-30,0.5181980834962535,1.4848429479489955,1.0,2.354415522345718,-0.0121229248056371,-0.0365184339487001,0,0.7976645284632802,0,390.0299987792969,381.239990234375,381.25,0,5
1991-10-07,0.519771501623136,1.2961084118358646,1.0,2.2852783836913693,0.000524484616271,-0.0198565831388544,0,0.8443101415949957,0,381.4599914550781,376.1099853515625,381.4500122070313,0,5
1991-10-14,0.5978985240482723,1.3267324821565305,1.0,2.2872341420888507,0.0285567246845701,0.0229622729216032,1,0.1381236284507087,1,393.80999755859375,381.4500122070313,392.5,0,1
1991-10-21,0.5283659220135,1.2213316816306523,1.0,2.346919700835342,-0.0213732551154111,-0.0096358853047444,0,0.6266028613661297,0,392.489990234375,382.9700012207031,384.2000122070313,0,4
1991-10-28,0.5741205102218625,1.2274648207148728,1.0,2.338591116528614,0.0183623761988753,0.0139474055786683,1,0.0065561250700227,1,395.1000061035156,384.2000122070313,391.3200073242188,0,3
1991-11-04,0.5837107903618725,1.262631527615477,1.0,2.323767019635826,0.0040040534495,0.0300743838338055,1,0.1785358067928034,1,396.4299926757813,387.5799865722656,392.8900146484375,0,1
1991-11-11,0.5037918081743079,1.099866266399316,1.0,2.5069266673982926,-0.0264873949617108,0.0030625042558236,0,0.6786914030778249,0,398.2200012207031,382.6199951171875,382.6199951171875,0,2
1991-11-18,0.460911592177484,0.8119068166220945,1.0,2.574573954302827,-0.0170808633356749,-0.0425750837644214,0,0.0031009178067897,1,385.3999938964844,374.5199890136719,376.1400146484375,1,5
1991-11-25,0.4549903449249651,0.5440186537678484,1.0,2.5233204189907923,-0.0024489295892768,-0.0236507582382872,0,0.0939991400094594,1,378.2900085449219,371.6300048828125,375.2200012207031,1,4
1991-12-02,0.4850368855653407,0.4046800091093119,1.0,2.526925894559485,0.0102875147535392,-0.0317256196836233,0,0.3121245327692678,1,382.3900146484375,371.3599853515625,379.1000061035156,1,3
1991-12-09,0.5241387049726844,0.4025579283410355,1.0,2.504273047576272,0.0140657270474164,-0.0216639460857068,0,0.558777012460539,0,385.0400085449219,374.7799987792969,384.4700012207031,1,2
1991-12-16,0.5420602059780646,0.4510451740738903,1.0,2.450213611557218,0.006662303269616,0.0114857521456199,0,0.2963098808281499,1,388.239990234375,380.6400146484375,387.0400085449219,1,1
1991-12-23,0.6494840993339182,0.8439059553775068,1.0,2.511281882445385,0.0489574332000382,0.0775240486813331,1,0.8366508605870531,0,406.5799865722656,386.9599914550781,406.4599914550781,0,5
1991-12-30,0.6997850989851263,1.3683915643944475,1.0,2.487338061639311,0.0311965358446864,0.1111695141152964,1,2.05361168477591,0,419.7900085449219,406.489990234375,419.3399963378906,0,4
